id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
4374424,DAV,Lichens,,PreservedSpecimen,5c1af27a-f6f0-4dea-8774-a5ecc7f19262,DAV236131,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea atrobrunnea,54065,(Raymond ex Lam. & DC.) Schaer.,Lecidea,,atrobrunnea,,,Species,Shirley Tucker,2004,,,,,,W. A. Weber,,75-54A,1975/02/20,1975,2,20,51,,20 Feb. 1975,,,,,,,,,,,,,,,,,,,,United States,California,Solano,,"Valley of Putah Creek between Winters and Berryessa Dam, east base of inner coast range.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:5c1af27a-f6f0-4dea-8774-a5ecc7f19262,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374424
4374425,DAV,Lichens,,PreservedSpecimen,ce5fb84c-185a-4659-bab5-f073156bf10a,DAV236130,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea berengeriana,65588,(A. Massal.) Nyl.,Lecidea,,berengeriana,,,Species,,,,,,,,S. Shushan,,S 24851,1960/06/09,1960,6,9,161,,9 June 1960,"Lichenes exsiccati distributed by the University of Colorado Museum, William A. Weber, Curator [Weber, Lich. Exs. [Boulder (Colorado)]], 1-?700, William Alfred Weber, exs #: 21","In Picea-Abies forest, Vaccinium ground cover.","On soil, over humus and mosses.",,,,,,,,,,,,,,,,,United States,Colorado,Huerfano,,12 miles southwest of La Veta at Spring Creek Campground.,,,,,,,,,,,,,,2500,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:ce5fb84c-185a-4659-bab5-f073156bf10a,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374425
4374426,DAV,Lichens,,PreservedSpecimen,74dac9e6-c1a4-4a30-8c4d-6c80b90665df,DAV236137,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea crenata,65613,(Taylor) Stizenb.,Lecidea,,crenata,,,Species,A. T. Whittemore,,,,,,,Warren Roberts,,s.n.,1976/11/26,1976,11,26,331,,26 November 1976,,"North slope, schistose rock.",,,,,,,,,,,,,,,,,,United States,California,Riverside,,"Hillside above Safari Park, east of Rim Rocks, south of South Palm Canyon Drive, Aguas Calientes Indian Reservation, Palm Springs area. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,33.79752,-116.511959,WGS84,5000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:74dac9e6-c1a4-4a30-8c4d-6c80b90665df,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374426
4374427,DAV,Lichens,,PreservedSpecimen,9d4b1d43-766b-4ad7-8f6c-eb2be8c3645e,DAV236136,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea decipiens,65619,Ach.,Lecidea,,decipiens,,,Species,,,,,,,,S. Shushan,"R. Anderson, W. A. Weber",S 25502,1960/05/30,1960,5,30,151,,30 May 1960,"Lichenes exsiccati distributed by the University of Colorado Museum, William A. Weber, Curator [Weber, Lich. Exs. [Boulder (Colorado)]], 1-?700, William Alfred Weber, exs #: 22",,On gypsum knolls.,,,,,,,,,,,,,,,,,United States,Colorado,Montrose,,Floor of Paradox Valley 4 miles east of Bedrock.,,,,,,,,,,,,,,1500,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:9d4b1d43-766b-4ad7-8f6c-eb2be8c3645e,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374427
4374428,DAV,Lichens,,PreservedSpecimen,8949c205-5ff4-46ee-9b3d-78a6a349395d,DAV236135,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea decipiens,65619,Ach.,Lecidea,,decipiens,,,Species,,,,,,,,Shirley C. Tucker,,5698,1957/08/19,1957,8,19,231,,"Aug. 19, 1957",,,On soil.,Coral crustose.,,,,,,,,,,,,,,,,United States,Colorado,Gunnison,,"Alpine area, Cumberland Pass. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,38.689162,-106.484194,WGS84,90,,Karen Kyutoku,,GeoLocate,,,3658,,,,,12000 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:8949c205-5ff4-46ee-9b3d-78a6a349395d,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374428
4374429,DAV,Lichens,,PreservedSpecimen,af977e9d-9c07-40e0-8f65-7ee57618f29c,DAV236134,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea decipiens,65619,Ach.,Lecidea,,decipiens,,,Species,D. Showers,,,,,,,D. Showers,,1393,1975/02/18,1975,2,18,49,,2/18/75,,,On soil.,,,,,,,,,,,,,,,,,United States,California,Stanislaus,,"Frank Reines Park [Frank Raines Park.] [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,37.417783,-121.368436,WGS84,200,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:af977e9d-9c07-40e0-8f65-7ee57618f29c,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374429
4374430,DAV,Lichens,,PreservedSpecimen,196807ee-cbde-45ed-a31e-84f5469df92b,DAV236141,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea flavocaerulescens,65637,Hornem.,Lecidea,,flavocaerulescens,,,Species,,,,,,,,R. A. Anderson,,4464,1963/09/24,1963,9,24,267,,24 September 1963,,,,,,,,,,,,,,,,,,,,United States,Colorado,Larimer,,"Rocky Mountain National Park: forest Canyon at mouth of Hayden Gorge, along Hayden Creek.",,,,,,,,,,,,,,2880,2972,,,,9450-9750 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:196807ee-cbde-45ed-a31e-84f5469df92b,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374430
4374431,DAV,Lichens,,PreservedSpecimen,0144316f-80e4-4723-93ed-76d438151b2e,DAV236140,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea glebulosa,65649,(Sm.) Jatta,Lecidea,,glebulosa,,,Species,D. Showers,,,,,,,D. Showers,,1639,1975/04/20,1975,4,20,110,,"April 20, 1975",,,On soil over rock.,,,,,,,,,,,,,,,,,United States,California,Tehama,,"Potato Patch Campground. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,40.188072,-121.532724,WGS84,300,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:0144316f-80e4-4723-93ed-76d438151b2e,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374431
4374432,DAV,Lichens,,PreservedSpecimen,28e6bb64-e750-44ca-9a1f-1c32b54230f7,DAV236139,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea globifera,65650,Ach.,Lecidea,,globifera,,,Species,,,,,,,,W. A. Weber,,75-41,1975/02/22,1975,2,22,53,,22 Feb. 1975,,,On boulder vertical face.,,,,,,,,,,,,,,,,,United States,California,Solano,,"Valley of Putah Creek between Winters and Berryessa Dam, east of inner coast range.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:28e6bb64-e750-44ca-9a1f-1c32b54230f7,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374432
4374433,DAV,Lichens,,PreservedSpecimen,8dadda02-6ae7-4464-ba64-99c964b5508e,DAV236138,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea globifera,65650,Ach.,Lecidea,,globifera,,,Species,,,,,,,,Shirley Tucker,,6251,1966/03/06,1966,3,6,65,,"March 6, 1966",,,On rocks.,"Brown squamules, brown fruits.",,,,,,,,,,,,,,,,United States,California,Colusa,,"On 15-foot high boulder along road, 5 miles north of Stonyford.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:8dadda02-6ae7-4464-ba64-99c964b5508e,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374433
4374434,DAV,Lichens,,PreservedSpecimen,b201f3b4-14ef-4e82-a915-14ae41c771c2,DAV236145,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea glomerulosa,65651,(DC.) Steud.,Lecidea,,glomerulosa,,,Species,D. Showers,,,,,,,D. Showers,,1560,1975/04/11,1975,4,11,101,,"April 11, 1975",,,On twigs and bark.,,,,,,,,,,,,,,,,,United States,California,San Mateo,,"San Bruno Mountain. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,37.687401,-122.435661,WGS84,1800,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:b201f3b4-14ef-4e82-a915-14ae41c771c2,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374434
4374435,DAV,Lichens,,PreservedSpecimen,4ef06a42-cc6c-4c7c-ae82-76a388ec5e9f,DAV236144,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Lecanoraceae|Lecidella,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,Lecidella goniophila,65799,(Fl・rke) K・rb.,Lecidella,,goniophila,,,Species,,,,,,,,W. A. Weber,,75-14,1975/02/19,1975,2,19,50,,19 Feb. 1975,,,On rocks.,,,,,,,,,,,,,,,,,United States,California,Yolo,,"Valley of Putah Creek between Winters and Berryessa Dam, east base of Inner Coast Ranges.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:4ef06a42-cc6c-4c7c-ae82-76a388ec5e9f,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374435
4374436,DAV,Lichens,,PreservedSpecimen,d9626b78-15b7-45fa-9138-fe1e29351a03,DAV236143,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea insularis,65668,Nyl.,Lecidea,,insularis,,,Species,,,,,,,,R. A. Anderson,,4732,1964/09/18,1964,9,18,262,,18 September 1964,"Lichenes exsiccati distributed by the University of Colorado Museum, William A. Weber, Curator [Weber, Lich. Exs. [Boulder (Colorado)]], 1-?700, William Alfred Weber, exs #: 141",North-facing talus.,,,,,,,,,,,,,,,,,,United States,Montana,Missoula,,Mount Sentinel just east of the Montana University campus.,,,,,,,,,,,,,,1067,1097,,,,3500-3600 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:d9626b78-15b7-45fa-9138-fe1e29351a03,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374436
4374437,DAV,Lichens,,PreservedSpecimen,84984cab-1ae8-41ca-9eca-338725287ef1,DAV236142,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea novomexicana,65703,(B. de Lesd.) W.A. Weber ex R.A. Anderson,Lecidea,,novomexicana,,,Species,W. A. Weber,s.d.,,,,,,Shirley Cotter Tucker,,1734,1950/06/25,1950,6,25,176,,"June 25, 1950",,,Crustose on rock.,,,,,,,,,,,,,,,,,United States,Montana,Lake,,"At end of point, along Flathead Lake, at Montana State University Biological Station, Yellow Bay. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,47.875356,-114.034529,WGS84,400,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:84984cab-1ae8-41ca-9eca-338725287ef1,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374437
4374438,DAV,Lichens,,PreservedSpecimen,0d91e6f9-935f-4905-8109-1f5a0fa91ae3,DAV236117,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea olivacea,65709,(Hoffm.) Nyl.,Lecidea,,olivacea,,,Species,,,,,,,,W. A. Weber,"S. Shushan, R. Anderson",S 24701,1960/01/26,1960,1,26,26,,26 Jan. 1960,,,On stump.,,,,,,,,,,,,,,,,,United States,Arizona,Cochise,,"Stewart Campground between Portal and the forks of Cave Creek, Chiricahua Mountains.",,,,,,,,,,,,,,1524,,,,,5000 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:0d91e6f9-935f-4905-8109-1f5a0fa91ae3,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374438
4374445,DAV,Lichens,,PreservedSpecimen,077612a5-147e-4793-bcee-17fbaa54a514,DAV236116,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea tessellata,54183,Fl・rke,Lecidea,,tessellata,,,Species,,,,,,,,W. A. Weber,,S 23811,1959/08/08,1959,8,8,220,,8 August 1959,,Sea level.,On Pre-Cambrian granite.,,,,,,,,,,,,,,,,,Canada,Quebec,,,"Great Whale River, east shore of Hudson Bay.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:077612a5-147e-4793-bcee-17fbaa54a514,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374445
4374447,DAV,Lichens,,PreservedSpecimen,d1d7ecee-fc97-4579-9cd8-4f317bfe1d88,DAV236115,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea tessellata,54183,Fl・rke,Lecidea,,tessellata,,,Species,,,,,,,,W. A. Weber,,75-62,1975/02/22,1975,2,22,53,,22 Feb. 1975,,Oak woodland with outcrops of metamorphic rocks.,,,,,,,,,,,,,,,,,,United States,California,Sacramento,,"Spur of Boxs Ranch Road, northeast of Slough House, toward Latrobe.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:d1d7ecee-fc97-4579-9cd8-4f317bfe1d88,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374447
4374448,DAV,Lichens,,PreservedSpecimen,5525c8a7-5a05-40e4-924c-43752c65b396,DAV236114,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea tessellata,54183,Fl・rke,Lecidea,,tessellata,,,Species,,,,,,,,Shirley Tucker,,6176,1966/01/30,1966,1,30,30,,"January 30, 1966",,,On sandstone.,"Flat grey areeoles, black fruits. Rare.",,,,,,,,,,,,,,,,United States,California,Solano,,"1 mile north of Blue Rock Springs park, southeast of Vallejo.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:5525c8a7-5a05-40e4-924c-43752c65b396,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374448
4374449,DAV,Lichens,,PreservedSpecimen,57cf5833-0a9b-419e-98ac-1e03f8aac062,DAV236121,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea tesselina,65775,Tuck.,Lecidea,,tesselina,,,Species,,,,,,,,R. Anderson,S. Shushan,S 29037,1960/08/24,1960,8,24,237,,24 August 1960,,Oak woods and sandstone outcrops.,,,,,,,,,,,,,,,,,,United States,Kansas,Greenwood,,11 miles northwest of Fredonia.,,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:57cf5833-0a9b-419e-98ac-1e03f8aac062,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374449
4374450,DAV,Lichens,,PreservedSpecimen,938137d1-89f2-4490-913d-da8be6ce6c5e,DAV236120,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea turgidula,65780,Fr.,Lecidea,,turgidula,,,Species,,,,,,,,R. A. Anderson,,3787,1963/04/12,1963,4,12,102,,12 April 1963,,,,,,,,,,,,,,,,,,,,United States,Colorado,Larimer,,"Rocky Mountain National Park: east end of South Lateral Moraine, near Big Thompson River.",,,,,,,,,,,,,,2438,,,,,8000 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:938137d1-89f2-4490-913d-da8be6ce6c5e,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374450
4374451,DAV,Lichens,,PreservedSpecimen,2eb709d6-6e5c-43b1-8f42-73c77bc41db9,DAV236119,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea uliginosa,65781,(Schrad.) Ach.,Lecidea,,uliginosa,,,Species,,,,,,,,Shirley C. Tucker,,5591,1955/07/04,1955,7,4,185,,"July 4, 1955",,"Disturbed hole, in spruce-fir forest.",On soil.,Black.,,,,,,,,,,,,,,,,United States,Minnesota,Clearwater,,"Near University of Minnesota Biological station, Itasca Park. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,47.224482,-95.195537,WGS84,500,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:2eb709d6-6e5c-43b1-8f42-73c77bc41db9,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374451
4374452,DAV,Lichens,,PreservedSpecimen,cc4d6ad4-cde6-4bdc-8d00-6de39bed11ea,DAV236118,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea uliginosa,65781,(Schrad.) Ach.,Lecidea,,uliginosa,,,Species,,,,,,,,Shirley C. Tucker,,5618,1955/07/11,1955,7,11,192,,"July 11, 1955",,Near gravel pit.,,"Black, crustose.",,,,,,,,,,,,,,,,United States,Minnesota,Clearwater,,"University of Minnesota Biological Station, Itasca Park. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,47.225954,-95.194584,WGS84,200,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:cc4d6ad4-cde6-4bdc-8d00-6de39bed11ea,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374452
4374453,DAV,Lichens,,PreservedSpecimen,234cd9dd-8dd4-4656-b077-4deebb6e3702,DAV236125,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae|Lecidea,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea vorticosa,65789,(Fl・rke) K・rb.,Lecidea,,vorticosa,,,Species,,,,,,,,Shirley Cotter Tucker,,1741,1950/08/09,1950,8,9,221,,"August 9, 1950",,High altitude.,On rock.,White crustose lichen with black fruits.,,,,,,,,,,,,,,,,United States,Montana,Glacier,,"Above Grinnell Glacier on Garden Wall trail, Glacier Park. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,48.761459,-113.741913,WGS84,900,,Karen Kyutoku,,GeoLocate,,,2743,,,,,9000 ft.,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:234cd9dd-8dd4-4656-b077-4deebb6e3702,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374453
4374454,DAV,Lichens,,PreservedSpecimen,1bfdeb20-1bba-4d74-b3e9-afd0655bc292,DAV236124,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea,52005,Ach.,Lecidea,,,,,Genus,,,,,,,,W. A. Weber,,9-75,1975/02/19,1975,2,19,50,,19 Feb. 1975,#NAME?,,On sandstone.,,,,,,,,,,,,,,,,,United States,California,Yolo,,"Valley of Putah Creek between Winters and Berryessa Dam, east base of Inner Coast Ranges. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,38.513283,-122.103291,WGS84,10000,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:1bfdeb20-1bba-4d74-b3e9-afd0655bc292,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374454
4374455,DAV,Lichens,,PreservedSpecimen,a9b39f59-97c2-4066-bb92-8a2cb295b328,DAV236123,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecideales|Lecideaceae,Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,Lecidea,52005,Ach.,Lecidea,,,,,Genus,,,,,,,,W. A. Weber,,75-38,1975/02/22,1975,2,22,53,,22 Feb. 1975,,,On boulders.,,,,,,,,,,,,,,,,,United States,California,Solano,,"Valley of Putah Creek between Winters and Berryessa Dam, east base of inner coast range.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:a9b39f59-97c2-4066-bb92-8a2cb295b328,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374455
4374456,DAV,Lichens,,PreservedSpecimen,c4950eaf-f7ad-4619-9f25-320d4c0406fb,DAV236122,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Stereocaulaceae|Lepraria,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Lepraria incana,52313,(L.) Ach.,Lepraria,,incana,,,Species,"Francis Rose, King's College, University of London",,,,,,,Richard A. Bernhard,Francis Rose,25,1971/02/22,1971,2,22,53,,22 February 1971,(Syn.) C. aeruginosa (Schaer.) Hue.,,On oak.,,,,,,,,,,,,,,,,,United Kingdom,,Hampshire,,"Red Shoot Wood, SU 192087.",,,,,,,,,,,,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:c4950eaf-f7ad-4619-9f25-320d4c0406fb,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374456
4374457,DAV,Lichens,,PreservedSpecimen,8018cbed-1291-4236-883b-f3c406af3955,DAV236128,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Stereocaulaceae|Lepraria,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Lepraria aeruginosa,65825,(Weiss) Sm.,Lepraria,,aeruginosa,,,Species,D. T. Kowalski,,,,,,,G. H. Snodgrass,,25,1979/01/24,1979,1,24,24,,"Jan. 24, 1979",,,On deciduous tree bark.,,,,,,,,,,,,,,,,,United States,California,Butte,,"Honeyrun Covered Bridge. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,39.728496,-121.70352,WGS84,80,,Karen Kyutoku,,GeoLocate,,,,,,,,,,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:8018cbed-1291-4236-883b-f3c406af3955,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374457
4374458,DAV,Lichens,,PreservedSpecimen,33981d79-f074-4513-9ffd-2593f9d5e3f8,DAV236127,,Fungi|Dikarya|Ascomycota|Pezizomycotina|Lecanoromycetes|Lecanoromycetidae|Lecanorales|Stereocaulaceae|Lepraria,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Stereocaulaceae,Lepraria membranacea,65832,(Dicks.) Vain.,Lepraria,,membranacea,,,Species,M. A. Hewlett,,,,,,,M. A. Hewlett,,1017 mah,1978/09/21,1978,9,21,264,,9/21/78,,,On Pinus radiata bark.,,,,,,,,,,,,,,,,,United States,California,San Mateo,,"Along Crocker Road on San Bruno Mountain. [Exact location unknown, coordinates estimated based on collector's locality.]",,0,,37.702858,-122.448622,WGS84,700,,Karen Kyutoku,,GeoLocate,,,305,,,,,1000',,,kkyutoku,2021/11/16 11:21,,117,urn:uuid:33981d79-f074-4513-9ffd-2593f9d5e3f8,https://lichenportal.org/cnalh/collections/individual/index.php?occid=4374458
